ano_eleicao,num_turno,sigla_uf,nome_municipio,nome_candidato,nome_urna_candidato,descricao_cargo,numero_cand,desc_sit_cand_superior,desc_sit_candidato,desc_sit_cand_tot,sigla_partido,nome_coligacao,composicao_legenda,total_votos,transito
2016,1,PB,CACIMBA DE AREIA,PAULO ROGÉRIO DE LIRA CAMPOS,ROGÉGIO CAMPOS,PREFEITO,15,APTO,DEFERIDO COM RECURSO,ELEITO,PMDB,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,1501,N
2016,1,PB,CACIMBA DE AREIA,SEBASTIÃO FERREIRA DA SILVA,BASTIÃO,PREFEITO,43,APTO,DEFERIDO,NÃO ELEITO,PV,RUMO NOVO COM A FORÇA DO POVO,PT / PSDB / PV,244,N
2016,1,PB,CACIMBA DE AREIA,ORISMAN FERREIRA DA NOBREGA,NICO,PREFEITO,12,APTO,DEFERIDO,NÃO ELEITO,PDT,JUNTOS SOMOS MAIS FORTES,PDT / PR,1225,N
2016,1,PB,CACIMBA DE AREIA,DAMIÃO PEREIRA DE FARIAS,NENEM DE FAUSTINO,VEREADOR,15555,APTO,DEFERIDO,ELEITO POR MÉDIA,PMDB,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,139,N
2016,1,PB,CACIMBA DE AREIA,IZIDRO MARTINS DE OLIVEIRA,IZIDRO,VEREADOR,65345,APTO,DEFERIDO,SUPLENTE,PC do B,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,14,N
2016,1,PB,CACIMBA DE AREIA,JULYANNA ARCOVERDE TEIXEIRA,JULYANNA,VEREADOR,15345,APTO,DEFERIDO,SUPLENTE,PMDB,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,11,N
2016,1,PB,CACIMBA DE AREIA,PEDRO NETO TRAJANO DE OLIVEIRA,MÉ DE ZÉ DO BOI,VEREADOR,15123,APTO,DEFERIDO,SUPLENTE,PMDB,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,0,N
2016,1,PB,CACIMBA DE AREIA,GEOMAR XAVIER SOARES,GEOMAR,VEREADOR,15606,APTO,DEFERIDO,ELEITO POR QP,PMDB,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,258,N
2016,1,PB,CACIMBA DE AREIA,ANTÔNIO PAULINO DOS SANTOS,ANTÔNIO PAULINO,VEREADOR,15444,APTO,DEFERIDO,ELEITO POR QP,PMDB,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,221,N
2016,1,PB,CACIMBA DE AREIA,LUIZ CARLOS FERREIRA DA NÓBREGA,DIDICA,VEREADOR,15111,APTO,DEFERIDO,SUPLENTE,PMDB,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,96,N
2016,1,PB,CACIMBA DE AREIA,EVERTON SILVA CAMPOS,VETON,VEREADOR,65333,APTO,DEFERIDO,SUPLENTE,PC do B,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,76,N
2016,1,PB,CACIMBA DE AREIA,DJANIR FERREIRA MONTENEGRO SANTOS,LELA,VEREADOR,65123,APTO,DEFERIDO,SUPLENTE,PC do B,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,43,N
2016,1,PB,CACIMBA DE AREIA,RAQUEL DE LIRA CAMPOS,RAQUEL,VEREADOR,15333,APTO,DEFERIDO,SUPLENTE,PMDB,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,2,N
2016,1,PB,CACIMBA DE AREIA,FABÍOLA ALVES FERREIRA,FABÍOLA,VEREADOR,65789,APTO,DEFERIDO,ELEITO POR QP,PC do B,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,260,N
2016,1,PB,CACIMBA DE AREIA,LUIZ ARAÚJO DOS SANTOS,NÊGO LUIZ,VEREADOR,40123,APTO,DEFERIDO,SUPLENTE,PSB,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,50,N
2016,1,PB,CACIMBA DE AREIA,SILVANA XAVIER TORRES FERREIRA,SILVANA DE PANTA,VEREADOR,13333,APTO,DEFERIDO,SUPLENTE,PT,RUMO NOVO COM A FORÇA DO POVO,PT / PSDB / PV,75,N
2016,1,PB,CACIMBA DE AREIA,JOSUE PEREIRA GOMES,JOSA,VEREADOR,13000,APTO,DEFERIDO,SUPLENTE,PT,RUMO NOVO COM A FORÇA DO POVO,PT / PSDB / PV,48,N
2016,1,PB,CACIMBA DE AREIA,CLAUDENOR JERONIMO FERREIRA,DOTOR DE LINA,VEREADOR,43404,APTO,DEFERIDO,SUPLENTE,PV,RUMO NOVO COM A FORÇA DO POVO,PT / PSDB / PV,22,N
2016,1,PB,CACIMBA DE AREIA,MARIA ADEILZA RODRIGUES CARMO FERREIRA,MOÇA,VEREADOR,43456,APTO,DEFERIDO,SUPLENTE,PV,RUMO NOVO COM A FORÇA DO POVO,PT / PSDB / PV,22,N
2016,1,PB,CACIMBA DE AREIA,ALEX SOUZA DA SILVA,GA DE ARLINDO,VEREADOR,43123,APTO,DEFERIDO,SUPLENTE,PV,RUMO NOVO COM A FORÇA DO POVO,PT / PSDB / PV,67,N
2016,1,PB,CACIMBA DE AREIA,AFONSO ALMEIDA BARBOSA FILHO,AFONSINHO,VEREADOR,43333,APTO,DEFERIDO,ELEITO POR QP,PV,RUMO NOVO COM A FORÇA DO POVO,PT / PSDB / PV,113,N
2016,1,PB,CACIMBA DE AREIA,JOSE GONSALVES NETO,ZE HORACIO,VEREADOR,22222,APTO,DEFERIDO,ELEITO POR QP,PR,JUNTOS SOMOS MAIS FORTES,PDT / PR,213,N
2016,1,PB,CACIMBA DE AREIA,JOAO DE SOUZA ALMEIDA,JOAO ALMEIDA,VEREADOR,12345,APTO,DEFERIDO,SUPLENTE,PDT,JUNTOS SOMOS MAIS FORTES,PDT / PR,78,N
2016,1,PB,CACIMBA DE AREIA,MARIA GORETE DE ARAUJO SOARES,GORETE DE ZE DE BUDUDA,VEREADOR,12666,APTO,DEFERIDO,SUPLENTE,PDT,JUNTOS SOMOS MAIS FORTES,PDT / PR,58,N
2016,1,PB,CACIMBA DE AREIA,DENIS DE OLIVEIRA SANTOS,DENIS DE CHICO FERREIRA,VEREADOR,12333,APTO,DEFERIDO,ELEITO POR QP,PDT,JUNTOS SOMOS MAIS FORTES,PDT / PR,83,N
2016,1,PB,CACIMBA DE AREIA,JOSE UMBELINO NOBREGA,TETELA,VEREADOR,22200,APTO,DEFERIDO,ELEITO POR QP,PR,JUNTOS SOMOS MAIS FORTES,PDT / PR,256,N
2016,1,PB,CACIMBA DE AREIA,ELBA MARIA PEREIRA DA SILVA,ELBA,VEREADOR,12110,APTO,DEFERIDO,SUPLENTE,PDT,JUNTOS SOMOS MAIS FORTES,PDT / PR,0,N
2016,1,PB,CACIMBA DE AREIA,OSCAR NETO WANDERLEY GUEDES,OSCAR WANDERLEY,VEREADOR,12222,APTO,DEFERIDO,SUPLENTE,PDT,JUNTOS SOMOS MAIS FORTES,PDT / PR,66,N
2016,1,PB,CACIMBA DE AREIA,CLAUDIA FERREIRA GOMES OLIVEIRA,CLAUDIA GOMES,VEREADOR,12100,APTO,DEFERIDO,SUPLENTE,PDT,JUNTOS SOMOS MAIS FORTES,PDT / PR,0,N
2016,1,PB,CACIMBA DE AREIA,AVANEIDE ALMEIDA DA SILVA,AVANEIDE DE BOBO,VEREADOR,22123,APTO,DEFERIDO,SUPLENTE,PR,JUNTOS SOMOS MAIS FORTES,PDT / PR,72,N
2016,1,PB,CACIMBA DE AREIA,JOSE HELIO CAMPOS MOREIRA,HELINHO,VEREADOR,12432,APTO,DEFERIDO,SUPLENTE,PDT,JUNTOS SOMOS MAIS FORTES,PDT / PR,80,N
2016,1,PB,CACIMBA DE AREIA,AURELIANO MONTENEGRO DA SILVA,LELO,VEREADOR,22555,APTO,DEFERIDO,ELEITO POR QP,PR,JUNTOS SOMOS MAIS FORTES,PDT / PR,303,N
2016,1,PB,CACIMBA DE AREIA,RENALDO FERREIRA DA SILVA,RENALDO,VEREADOR,12111,APTO,DEFERIDO,SUPLENTE,PDT,JUNTOS SOMOS MAIS FORTES,PDT / PR,56,N
2016,1,PB,CACIMBA DE AREIA,AVANI CAVE MENDONÇA,AVANI CAVE,VEREADOR,22333,APTO,DEFERIDO,SUPLENTE,PR,JUNTOS SOMOS MAIS FORTES,PDT / PR,16,N
2016,1,PB,CACIMBA DE AREIA,EDIJANE PEREIRA DA SILVA,EDIJANE,VEREADOR,15100,APTO,DEFERIDO,SUPLENTE,PMDB,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,0,N
2016,1,PB,CACIMBA DE AREIA,DIEGO ALVES CORREIA,DIEGO,VEREADOR,15777,APTO,DEFERIDO,SUPLENTE,PMDB,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,9,N
2016,1,PB,CACIMBA DE AREIA,JOÃO AMARO DA SILVA,JOÃO BAÉ,VEREADOR,15604,APTO,DEFERIDO,SUPLENTE,PMDB,CACIMBA DE AREIA PRA FRENTE,PC do B / PMDB / PSB,71,N
2016,1,PB,COXIXOLA,GIVALDO LIMEIRA DE FARIAS,GIVALDO,PREFEITO,25,APTO,DEFERIDO,ELEITO,DEM,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,866,N
2016,1,PB,COXIXOLA,JOSÉ VALMI OLIVEIRA TORRES,VALMI OLIVEIRA,PREFEITO,13,APTO,DEFERIDO,NÃO ELEITO,PT,COLIGAÇÃO UMA NOVA HISTÓRIA PARA COXIXOLA,PT / PSC / PSDB,682,N
2016,1,PB,COXIXOLA,JOSE EDERINALDO DA SILVA MELO,DIDI DO ASSENTAMENTO,VEREADOR,25111,APTO,DEFERIDO,ELEITO POR QP,DEM,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,102,N
2016,1,PB,COXIXOLA,SEBASTIAO FERREIRA DA COSTA FILHO,TIAO JUVENAL,VEREADOR,25333,APTO,DEFERIDO,SUPLENTE,DEM,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,18,N
2016,1,PB,COXIXOLA,MARIA JOSE RAMOS DE QUEIROZ,ZEZE DE JORDI,VEREADOR,25800,APTO,DEFERIDO,SUPLENTE,DEM,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,73,N
2016,1,PB,COXIXOLA,ROBERTO NEVES DA COSTA,ROBERTO DE OSCAR,VEREADOR,25666,APTO,DEFERIDO,SUPLENTE,DEM,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,78,N
2016,1,PB,COXIXOLA,GERALDO JOSE DE SOUSA NETO,NETO DE ZUZA,VEREADOR,25000,APTO,DEFERIDO,SUPLENTE,DEM,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,71,N
2016,1,PB,COXIXOLA,MARIA ROZILEIDE DE MELO BRITO,ROZILEIDE,VEREADOR,25482,APTO,DEFERIDO,SUPLENTE,DEM,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,2,N
2016,1,PB,COXIXOLA,PEDRO MARRECA DA SILVA,PEDRO MARRECA,VEREADOR,25225,APTO,INDEFERIDO COM RECURSO,NÃO ELEITO,DEM,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,0,N
2016,1,PB,COXIXOLA,ROBERIO GONÇALVES RIBEIRO,ROBERIO,VEREADOR,25123,APTO,DEFERIDO,ELEITO POR QP,DEM,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,134,N
2016,1,PB,COXIXOLA,VALMIR GONÇALVES AMORIM,VALMIR,VEREADOR,25147,APTO,DEFERIDO,ELEITO POR QP,DEM,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,86,N
2016,1,PB,COXIXOLA,JOSIMAR RODRIGUES DA CUNHA,JOSIMAR,VEREADOR,25625,APTO,DEFERIDO,ELEITO POR QP,DEM,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,148,N
2016,1,PB,COXIXOLA,MARIA ROSELANDIA DA SILVA MARTINS,ROZELANDIA,VEREADOR,40000,APTO,DEFERIDO,SUPLENTE,PSB,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,24,N
2016,1,PB,COXIXOLA,MERCIA LIMEIRA BATISTA,MERCIA,VEREADOR,40321,APTO,DEFERIDO,SUPLENTE,PSB,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,8,N
2016,1,PB,COXIXOLA,ALIXANDRE DA SILVA NEVES,XANDA,VEREADOR,55666,APTO,DEFERIDO,ELEITO POR QP,PSD,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,85,N
2016,1,PB,COXIXOLA,BRAZ REINALDO DE MELO,BRAZ,VEREADOR,55888,APTO,DEFERIDO,SUPLENTE,PSD,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,83,N
2016,1,PB,COXIXOLA,MARIA DA CONCEIÇAO LIMEIRA PEREIRA,CEIÇA DE RONALDO,VEREADOR,55525,APTO,DEFERIDO,SUPLENTE,PSD,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,11,N
2016,1,PB,COXIXOLA,ADEMI RAMOS DE SOUSA,MIMI,VEREADOR,55555,APTO,DEFERIDO,ELEITO POR QP,PSD,CONTINUAMOS UNIDOS POR COXIXOLA,DEM / PSB / PSD,94,N
2016,1,PB,COXIXOLA,ALEX CORDEIRO DE LIMA,ALEX,VEREADOR,45123,APTO,DEFERIDO,SUPLENTE,PSDB,COLIGAÇÃO UMA NOVA HISTÓRIA PARA COXIXOLA,PT / PSC / PSDB,29,N
2016,1,PB,COXIXOLA,ANA BEATRIZ DE QUEIROZ FARIAS,BIA,VEREADOR,20333,APTO,DEFERIDO,SUPLENTE,PSC,COLIGAÇÃO UMA NOVA HISTÓRIA PARA COXIXOLA,PT / PSC / PSDB,0,N
2016,1,PB,COXIXOLA,ANDRE DE QUEIROZ FARIAS,ANDRÉ,VEREADOR,45777,APTO,DEFERIDO,SUPLENTE,PSDB,COLIGAÇÃO UMA NOVA HISTÓRIA PARA COXIXOLA,PT / PSC / PSDB,0,N
2016,1,PB,COXIXOLA,AUDENICE DE QUEIROZ FARIAS,DENIZE,VEREADOR,45000,APTO,DEFERIDO,SUPLENTE,PSDB,COLIGAÇÃO UMA NOVA HISTÓRIA PARA COXIXOLA,PT / PSC / PSDB,0,N
2016,1,PB,COXIXOLA,CARLOS ANTONIO DA SILVA,CARRIM,VEREADOR,45222,APTO,DEFERIDO,ELEITO POR QP,PSDB,COLIGAÇÃO UMA NOVA HISTÓRIA PARA COXIXOLA,PT / PSC / PSDB,82,N
2016,1,PB,COXIXOLA,FÁBIO OLIVEIRA SILVA,FABIO OLIVEIRA,VEREADOR,20123,APTO,DEFERIDO,ELEITO POR MÉDIA,PSC,COLIGAÇÃO UMA NOVA HISTÓRIA PARA COXIXOLA,PT / PSC / PSDB,80,N
2016,1,PB,COXIXOLA,JOSÉ GONCENILSON DA CUNHA SILVA,GONCENILSON,VEREADOR,20444,APTO,DEFERIDO,SUPLENTE,PSC,COLIGAÇÃO UMA NOVA HISTÓRIA PARA COXIXOLA,PT / PSC / PSDB,16,N
2016,1,PB,COXIXOLA,JOSÉ MANOEL DE MELO NETO,NETO DE COXIXOLA,VEREADOR,20189,APTO,DEFERIDO,SUPLENTE,PSC,COLIGAÇÃO UMA NOVA HISTÓRIA PARA COXIXOLA,PT / PSC / PSDB,23,N
2016,1,PB,COXIXOLA,JOSÉ SEVERINO DE FARIAS,ZÉ DE GUI,VEREADOR,45333,APTO,DEFERIDO,ELEITO POR QP,PSDB,COLIGAÇÃO UMA NOVA HISTÓRIA PARA COXIXOLA,PT / PSC / PSDB,169,N
2016,1,PB,COXIXOLA,MANOEL JOSÉ DA SILVA,NEZINHO,VEREADOR,20456,APTO,DEFERIDO,SUPLENTE,PSC,COLIGAÇÃO UMA NOVA HISTÓRIA PARA COXIXOLA,PT / PSC / PSDB,7,N
2016,1,PB,COXIXOLA,MARIA DAS GRAÇAS SOUTO,GRAÇA DO RAPOUSO,VEREADOR,13999,APTO,DEFERIDO,SUPLENTE,PT,COLIGAÇÃO UMA NOVA HISTÓRIA PARA COXIXOLA,PT / PSC / PSDB,45,N
2016,1,PB,COXIXOLA,MARIA ELIZABETH ALBINO AMORIM,BETA,VEREADOR,13998,APTO,DEFERIDO,SUPLENTE,PT,COLIGAÇÃO UMA NOVA HISTÓRIA PARA COXIXOLA,PT / PSC / PSDB,0,N
2016,1,PB,CACIMBA DE DENTRO,MARCOS ANTONIO FIRMINO DE OLIVEIRA,MARCOS FIRMINO,PREFEITO,15,APTO,DEFERIDO,NÃO ELEITO,PMDB,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,5232,N
2016,1,PB,CACIMBA DE DENTRO,VALDINELE GOMES COSTA,NELINHO,PREFEITO,40,APTO,DEFERIDO,ELEITO,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,5420,N
2016,1,PB,CACIMBA DE DENTRO,ARNOBIO CARVALHO DA SILVA JUNIOR,NOBINHO,VEREADOR,10123,APTO,DEFERIDO,ELEITO POR QP,PRB,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,737,N
2016,1,PB,CACIMBA DE DENTRO,CARLOS EGBERTO GOMES DE SOUSA,CASTELO,VEREADOR,45610,APTO,DEFERIDO,SUPLENTE,PSDB,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,145,N
2016,1,PB,CACIMBA DE DENTRO,MARIA THALIA DA SILVA SANTOS,THALIA SANTOS,VEREADOR,15555,APTO,DEFERIDO,SUPLENTE,PMDB,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,1,N
2016,1,PB,CACIMBA DE DENTRO,CLIDENOR JOSE DA SILVA FILHO,CLIDENOR FILHO,VEREADOR,15111,APTO,DEFERIDO,ELEITO POR QP,PMDB,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,524,N
2016,1,PB,CACIMBA DE DENTRO,ANTONIO FRANCISCO DA SILVA NETO,NETO DE BAICA,VEREADOR,55555,APTO,DEFERIDO,ELEITO POR QP,PSD,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,527,N
2016,1,PB,CACIMBA DE DENTRO,FRANCINETE SOARES DA SILVA NASCIMENTO,NEGA QUINDOIA,VEREADOR,15123,APTO,DEFERIDO,ELEITO POR QP,PMDB,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,685,N
2016,1,PB,CACIMBA DE DENTRO,PAULO SERGIO VITAL,SERGIO VITAL,VEREADOR,15608,APTO,DEFERIDO,SUPLENTE,PMDB,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,52,N
2016,1,PB,CACIMBA DE DENTRO,MARIA APARECIDA DE OLIVEIRA BARBOSA,APARECIDA DE MATAS,VEREADOR,45666,APTO,DEFERIDO,SUPLENTE,PSDB,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,79,N
2016,1,PB,CACIMBA DE DENTRO,ANTONIO MARCOS RIBEIRO,MARCOS CABELINHO,VEREADOR,45123,APTO,DEFERIDO,ELEITO POR MÉDIA,PSDB,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,479,N
2016,1,PB,CACIMBA DE DENTRO,REGINALDO FRANCISCO GOMES,REGINALDO ROCHA,VEREADOR,15600,APTO,DEFERIDO,SUPLENTE,PMDB,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,470,N
2016,1,PB,CACIMBA DE DENTRO,IVAM VITURINO DA SILVA,IVAM VITURINO,VEREADOR,15604,APTO,DEFERIDO,SUPLENTE,PMDB,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,101,N
2016,1,PB,CACIMBA DE DENTRO,JOSILENA DA SILVA PINHEIRO,JOSILENE DO LOGRADOURO,VEREADOR,45234,APTO,DEFERIDO,SUPLENTE,PSDB,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,177,N
2016,1,PB,CACIMBA DE DENTRO,FRANCISCO NASCIMENTO DA SILVA,TICO NASCIMENTO,VEREADOR,45615,APTO,DEFERIDO,SUPLENTE,PSDB,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,456,N
2016,1,PB,CACIMBA DE DENTRO,OZANA DOMINGOS FERNANDES,OZANA DOMINGOS,VEREADOR,45678,APTO,DEFERIDO,ELEITO POR QP,PSDB,JUNTOS SOMOS MAIS FORTES,PMDB / PSDB / PRB / PSD / PP / PPS / SD,722,N
2016,1,PB,CACIMBA DE DENTRO,FRANCISCO FABIO COSME RODRIGUES,FABINHO,VEREADOR,17777,APTO,DEFERIDO,SUPLENTE,PSL,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,380,N
2016,1,PB,CACIMBA DE DENTRO,ALEXANDRE MARCIO RAMOS ROCHA FILHO,MARCINHO ROCHA,VEREADOR,40140,APTO,DEFERIDO,ELEITO POR QP,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,460,N
2016,1,PB,CACIMBA DE DENTRO,FRANCIRALDO DE ARAUJO COSTA,NININHO FERREIRA,VEREADOR,40222,APTO,DEFERIDO,ELEITO POR QP,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,566,N
2016,1,PB,CACIMBA DE DENTRO,POLLYANNO HENRIQUE PEREIRA,POLLYANNO,VEREADOR,40000,APTO,DEFERIDO,ELEITO POR QP,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,635,N
2016,1,PB,CACIMBA DE DENTRO,LUIGI DE CESARE VICTOR DA SILVA,PROFESSOR LUIGI,VEREADOR,40777,APTO,DEFERIDO,SUPLENTE,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,148,N
2016,1,PB,CACIMBA DE DENTRO,JOSE AILTON DO NASCIMENTO,AILTON,VEREADOR,40666,APTO,DEFERIDO,SUPLENTE,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,21,N
2016,1,PB,CACIMBA DE DENTRO,JOAO SALUSTINO DA SILVA,DANDÃO,VEREADOR,40555,APTO,DEFERIDO,SUPLENTE,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,92,N
2016,1,PB,CACIMBA DE DENTRO,MARCOS JUNIOR AVELAR DE LIMA,JUNIOR DE BARREIROS,VEREADOR,40444,APTO,DEFERIDO,SUPLENTE,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,14,N
2016,1,PB,CACIMBA DE DENTRO,WALMIR LUCIO DE OLIVEIRA,WALMIR LUCIO,VEREADOR,40123,APTO,DEFERIDO,SUPLENTE,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,430,N
2016,1,PB,CACIMBA DE DENTRO,JOSE FELIX DE OLIVEIRA,NEGO DE NÔ,VEREADOR,40678,APTO,DEFERIDO,ELEITO POR QP,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,472,N
2016,1,PB,CACIMBA DE DENTRO,RONALDO DE SOUSA BORGES,RONALDO DE SIDRONIO,VEREADOR,17123,APTO,DEFERIDO,SUPLENTE,PSL,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,382,N
2016,1,PB,CACIMBA DE DENTRO,GEOVANE DA SILVA BORGES,GEOVANE BORGES,VEREADOR,17888,APTO,DEFERIDO,SUPLENTE,PSL,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,136,N
2016,1,PB,CACIMBA DE DENTRO,RAIMUNDO CANDIDO RODRIGUES,RAIMUNDO CANDIDO,VEREADOR,40225,APTO,DEFERIDO,SUPLENTE,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,28,N
2016,1,PB,CACIMBA DE DENTRO,JURANDI LUIS DOS SANTOS,DIDI DE NECO PEDRO,VEREADOR,40333,APTO,DEFERIDO,SUPLENTE,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,23,N
2016,1,PB,CACIMBA DE DENTRO,FRANCISCO DE ASSIS MACIEL,MACIEL,VEREADOR,40789,APTO,DEFERIDO,SUPLENTE,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,162,N
2016,1,PB,CACIMBA DE DENTRO,DALVANEIDE CONFESSOR DE SOUSA,PROFESSORA DALVANEIDE,VEREADOR,25123,APTO,DEFERIDO,ELEITO POR QP,DEM,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,514,N
2016,1,PB,CACIMBA DE DENTRO,REGINA SILVANA SATURNINO FREITAS,PROFESSORA SILVANA,VEREADOR,40111,APTO,DEFERIDO,SUPLENTE,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,52,N
2016,1,PB,CACIMBA DE DENTRO,GILVANEIDE DA SILVA VIEIRA,GILVA DE NICO,VEREADOR,40456,APTO,DEFERIDO,SUPLENTE,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,308,N
2016,1,PB,CACIMBA DE DENTRO,SILANDIA DE ALCANTARA SOUSA COSTA,SILANDIA,VEREADOR,17999,APTO,DEFERIDO,SUPLENTE,PSL,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,0,N
2016,1,PB,CACIMBA DE DENTRO,LUZINEIDE DO NASCIMENTO SOARES ROCHA,NEIDE DE LOGRADOURO,VEREADOR,25787,APTO,DEFERIDO,SUPLENTE,DEM,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,0,N
2016,1,PB,CACIMBA DE DENTRO,ROSINA GABRIELLA ARAUJO DA COSTA RIBEIRO,ROSINA,VEREADOR,25999,APTO,DEFERIDO,SUPLENTE,DEM,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,0,N
2016,1,PB,CACIMBA DE DENTRO,ERIZONIA HENRIQUE PEREIRA,ERIZONIA,VEREADOR,40980,APTO,DEFERIDO,SUPLENTE,PSB,A FORÇA DO POVO,PDT / PT / DEM / PV / PSB / PSC / PR / PSL,0,N
2016,1,PB,PARARI,JOSÉ JOSEMAR FERREIRA DE SOUZA,JOSA,PREFEITO,40,APTO,DEFERIDO,ELEITO,PSB,"COM O POVO, DE NOVO",PSB / PR / PTB,1046,N
2016,1,PB,PARARI,DIÓGENES CORREIA SILVA,DIÓGENES,PREFEITO,23,APTO,DEFERIDO,NÃO ELEITO,PPS,COLIGAÇÃO UNIDOS PELA MUDANÇA,PPS / PSDB / PMDB / PSD / PT do B,719,N
2016,1,PB,PARARI,FRANCISCO DE ASSIS DA SILVA,ASSIS SILVA,VEREADOR,40123,APTO,DEFERIDO,ELEITO POR QP,PSB,"COM O POVO, DE NOVO",PSB / PR / PTB,122,N
